"Monitor Name","DMO Name","EMIS Code","District","UC Name","Month","Year","Visit Type","Cluster Name","School Name","Gender","Level","Seasonal Zone"
"luqman.ajmal.hrp","dmo.haripur","30185","HARIPUR","BARKOT","5","2026","Regular","luqman","GPS PHAREELA","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","33286","HARIPUR","BANDI SHER KHAN","5","2026","Regular","luqman","GMS GARHI SERIAN","Boys","Middle","Summer"
"luqman.ajmal.hrp","dmo.haripur","35352","HARIPUR","PIND KAMAL KHAN","5","2026","Regular","luqman","GHSS JAB","Boys","Higher Secondary","Summer"
"luqman.ajmal.hrp","dmo.haripur","35360","HARIPUR","BARKOT","5","2026","Regular","luqman","GHS KHARIAN","Boys","High","Summer"
"luqman.ajmal.hrp","dmo.haripur","24496","HARIPUR","BARKOT","5","2026","Regular","luqman","GPS BANTH","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","24592","HARIPUR","REHANA","5","2026","Regular","luqman","GPS DOLNI","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","24705","HARIPUR","KHANPUR","5","2026","Regular","luqman","GPS KHOI MAIRA","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","25044","HARIPUR","MUSLIM ABAD","5","2026","Regular","luqman","GPS SANGRARY","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","35334","HARIPUR","NAJAFPUR","5","2026","Regular","luqman","GHS BHERA NO.1","Boys","High","Summer"
"luqman.ajmal.hrp","dmo.haripur","24541","HARIPUR","KOTEHRA","5","2026","Regular","luqman","GPS CHAPPRIAN GHAZI","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","24851","HARIPUR","PIND KAMAL KHAN","5","2026","Regular","luqman","GPS SINJLIALA","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","24908","HARIPUR","JABRI","5","2026","Regular","luqman","GPS CHITTIAN QABRAN","Boys","Primary","Summer"
"luqman.ajmal.hrp","dmo.haripur","33296","HARIPUR","KHANPUR","5","2026","Regular","luqman","GMS KHOI MAIRA","Boys","Middle","Summer"
"luqman.ajmal.hrp","dmo.haripur","35382","HARIPUR","SARAI SALEH","5","2026","Regular","luqman","GHSS SARAI SALEH","Boys","Higher Secondary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","29646","HARIPUR","BEER","5","2026","Regular","mehfooz","GPS GALI (ANDRA DOGA)","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","29654","HARIPUR","PIND HASHIM KHAN","5","2026","Regular","mehfooz","GPS PHARHARI","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","33309","HARIPUR","MANKARAI","5","2026","Regular","mehfooz","GMS MANKARAI","Boys","Middle","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","35344","HARIPUR","DINGI","5","2026","Regular","mehfooz","GHSS DINGI","Boys","Higher Secondary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24557","HARIPUR","KUNDI","5","2026","Regular","mehfooz","GPS CHULHARI","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24678","HARIPUR","PANIAN","5","2026","Regular","mehfooz","GEMPS KANGRA COLONY NO.2","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24679","HARIPUR","PANIAN","5","2026","Regular","mehfooz","GPS KANGRA VILLAGE","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24853","HARIPUR","KUNDI","5","2026","Regular","mehfooz","GPS SIRRA","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","28794","HARIPUR","REHANA","5","2026","Regular","mehfooz","GPS CHAPPRIAN GANEHIAN","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","33269","HARIPUR","BAKKA","5","2026","Regular","mehfooz","GHS BHERA NO.2 PANIAN","Boys","High","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24435","HARIPUR","HARIPUR NORTH","5","2026","Regular","mehfooz","GPS HARIPUR NO.1","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24589","HARIPUR","DINGI","5","2026","Regular","mehfooz","GPS DINGI","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24698","HARIPUR","KHANPUR","5","2026","Regular","mehfooz","GPS KHRALA SAP","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24703","HARIPUR","NAJAFPUR","5","2026","Regular","mehfooz","GPS KHOHI KAMAN","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","29648","HARIPUR","BEER","5","2026","Regular","mehfooz","GPS KANDHORI","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","33311","HARIPUR","BEER","5","2026","Regular","mehfooz","GHS MACHHAN DA MAIRA","Boys","High","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","90809","HARIPUR","DINGI","5","2026","Regular","mehfooz","GHSS DINGI","Boys","Higher Secondary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24432","HARIPUR","SARAI NIAMAT KHAN","5","2026","Regular","mehfooz","GPS BANDI MIAN PIR DAD","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24461","HARIPUR","BEER","5","2026","Regular","mehfooz","GPS AIRAN BIR","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24587","HARIPUR","NAJAFPUR","5","2026","Regular","mehfooz","GPS DHUNIAN","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","35325","HARIPUR","HARIPUR CENTRAL","5","2026","Regular","mehfooz","GCMHSS HARIPUR NO.1","Boys","Higher Secondary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","39465","HARIPUR","HARIPUR NORTH","5","2026","Regular","mehfooz","GMS NO.4 HARIPUR","Boys","Middle","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","40185","HARIPUR","REHANA","5","2026","Regular","mehfooz","GMS CHAPPRIAN","Boys","Middle","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24560","HARIPUR","JATTI PIND","5","2026","Regular","mehfooz","GPS DANA COLONY","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24676","HARIPUR","BEER","5","2026","Regular","mehfooz","GPS KANGAR AMGAH","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24757","HARIPUR","DINGI","5","2026","Regular","mehfooz","GPS MOTIAN","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24441","HARIPUR","KHALABAT","5","2026","Regular","mehfooz","GPS KTS NO.1 SECTOR NO.4","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24497","HARIPUR","BEER","5","2026","Regular","mehfooz","GPS BARATHI","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24515","HARIPUR","BAKKA","5","2026","Regular","mehfooz","GPS BHERA KALU PIND","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24632","HARIPUR","QAZI PUR","5","2026","Regular","mehfooz","GPS HASSANPUR","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24637","HARIPUR","PIND HASHIM KHAN","5","2026","Regular","mehfooz","GPS JABBAR PHARHARI","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24645","HARIPUR","QAZI PUR","5","2026","Regular","mehfooz","GPS JAMMU","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24741","HARIPUR","MANKARAI","5","2026","Regular","mehfooz","GPS MANKARAI","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","33271","HARIPUR","SARAI NIAMAT KHAN","5","2026","Regular","mehfooz","GMS BANDI PIRDAD","Boys","Middle","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24485","HARIPUR","BEER","5","2026","Regular","mehfooz","GPS BALHAR","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24540","HARIPUR","PIND HASHIM KHAN","5","2026","Regular","mehfooz","GPS CHAPPRI HARIPUR","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24551","HARIPUR","KHAIR BARA","5","2026","Regular","mehfooz","GPS CHHOYAN","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24822","HARIPUR","NAJAFPUR","5","2026","Regular","mehfooz","GPS SARADHANA","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24827","HARIPUR","REHANA","5","2026","Regular","mehfooz","GPS SARI BANG","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24919","HARIPUR","QAZI PUR","5","2026","Regular","mehfooz","GPS DERA DUSTAM","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","25032","HARIPUR","BEER","5","2026","Regular","mehfooz","GMPS TALHALA","Boys","Mosque","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","30188","HARIPUR","REHANA","5","2026","Regular","mehfooz","GPS SARRAL","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","33323","HARIPUR","NAJAFPUR","5","2026","Regular","mehfooz","GMS SARAHDANA","Boys","Middle","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24464","HARIPUR","QAZI PUR","5","2026","Regular","mehfooz","GOVT.  JABRAN SHAHEED MEMORIAL PRIMARY SCHOOL ALDO JABBI","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24504","HARIPUR","SARAI NIAMAT KHAN","5","2026","Regular","mehfooz","GPS BAYIAN AHMAD ALI KHAN","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24673","HARIPUR","SARAI NIAMAT KHAN","5","2026","Regular","mehfooz","GPS KANDAL S.N. KHAN","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","24785","HARIPUR","BAKKA","5","2026","Regular","mehfooz","GPS PANDORI BHERA","Boys","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","3480838","HARIPUR","KHAIR BARA","5","2026","Regular","mehfooz","GCS HAMLET","Co-Edu","Primary","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","35329","HARIPUR","KHALABAT","5","2026","Regular","mehfooz","GHS K.T.S. NO.4","Boys","High","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","35355","HARIPUR","JATTI PIND","5","2026","Regular","mehfooz","GHS KAG","Boys","High","Summer"
"Mehfooz.ur.Rehman","dmo.haripur","90804","HARIPUR","DHEENDHA","5","2026","Regular","mehfooz","GPS DHAMKAR COLONY","Boys","Middle","Summer"
"muhammad.ali.haripur","dmo.haripur","24472","HARIPUR","LADAR MANG","5","2026","Regular","ali","GPS BADHORA","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24672","HARIPUR","KOT NAJEEBULLAH","5","2026","Regular","ali","GPS KAMALA","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24804","HARIPUR","KHOLIAN BALA","5","2026","Regular","ali","GPS QAZI MAIRA","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","38615","HARIPUR","PIND KAMAL KHAN","5","2026","Regular","ali","GMS BANDI SEERAN","Boys","Middle","Summer"
"muhammad.ali.haripur","dmo.haripur","17513","HARIPUR","LADAR MANG","5","2026","Regular","ali","GPS KANDIALA","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24530","HARIPUR","BAREELA","5","2026","Regular","ali","GPS CHAK MUNIM","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24568","HARIPUR","REHANA","5","2026","Regular","ali","GPS DARUNIAN","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24634","HARIPUR","BEER","5","2026","Regular","ali","GPS HILL BEER","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24777","HARIPUR","REHANA","5","2026","Regular","ali","GPS NOORDI","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24810","HARIPUR","SIRYA","5","2026","Regular","ali","GPS RAJPUR","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24988","HARIPUR","SERIKOT","5","2026","Regular","ali","GMPS NAKKAH","Boys","Mosque","Summer"
"muhammad.ali.haripur","dmo.haripur","28783","HARIPUR","ALI KHAN","5","2026","Regular","ali","GPS MOHRA ALI KHAN","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","33278","HARIPUR","KHOLIAN BALA","5","2026","Regular","ali","GMS CHITTI DHAKKI","Boys","Middle","Summer"
"muhammad.ali.haripur","dmo.haripur","33285","HARIPUR","SERIKOT","5","2026","Regular","ali","GMS GARHAN","Boys","Middle","Summer"
"muhammad.ali.haripur","dmo.haripur","35346","HARIPUR","PIND KAMAL KHAN","5","2026","Regular","ali","GHS GHALAM","Boys","High","Summer"
"muhammad.ali.haripur","dmo.haripur","24459","HARIPUR","BAREELA","5","2026","Regular","ali","GPS AHAL JHANG","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24527","HARIPUR","SHAH MAQSOOD","5","2026","Regular","ali","GPS CHACK MOHRI","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24648","HARIPUR","LADAR MANG","5","2026","Regular","ali","GPS JINJAKKA","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24681","HARIPUR","KALINGER","5","2026","Regular","ali","GPS KANIKOT","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24708","HARIPUR","SHAH MAQSOOD","5","2026","Regular","ali","GPS KHOLIAN PAEEN","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24735","HARIPUR","SHAH MAQSOOD","5","2026","Regular","ali","GPS MAIRA TOOT","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24840","HARIPUR","ALI KHAN","5","2026","Regular","ali","GPS SHAH MOHAMMAD","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24854","HARIPUR","SIRYA","5","2026","Regular","ali","GPS SIRYA","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24900","HARIPUR","LADAR MANG","5","2026","Regular","ali","GMPS BOH DARRA","Boys","Mosque","Summer"
"muhammad.ali.haripur","dmo.haripur","33321","HARIPUR","SIRYA","5","2026","Regular","ali","GHS SIRYA","Boys","High","Summer"
"muhammad.ali.haripur","dmo.haripur","40444","HARIPUR","LADAR MANG","5","2026","Regular","ali","GMS DALRI","Boys","Middle","Summer"
"muhammad.ali.haripur","dmo.haripur","17887","HARIPUR","LADAR MANG","5","2026","Regular","ali","GMPS BANDI LABYIAL PAYEEN","Boys","Mosque","Summer"
"muhammad.ali.haripur","dmo.haripur","24605","HARIPUR","SERIKOT","5","2026","Regular","ali","GPS GARHAN SIRIKOT","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24553","HARIPUR","KHOLIAN BALA","5","2026","Regular","ali","GPS CHITTI DHAKI","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24603","HARIPUR","KOT NAJEEBULLAH","5","2026","Regular","ali","GPS GANJA","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24784","HARIPUR","PANDAK","5","2026","Regular","ali","GPS PANDAK HARIPUR","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","41862","HARIPUR","KALINGER","5","2026","Regular","ali","GMS KANI KOT","Boys","Middle","Summer"
"muhammad.ali.haripur","dmo.haripur","17251","HARIPUR","LADAR MANG","5","2026","Regular","ali","GPS BANDI LABYIAL","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24559","HARIPUR","LADAR MANG","5","2026","Regular","ali","GPS DALRI","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24447","HARIPUR","SERIKOT","5","2026","Regular","ali","GPS NANDI KIARI","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24487","HARIPUR","BAREELA","5","2026","Regular","ali","GPS BAN NAZAR","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24492","HARIPUR","PIND KAMAL KHAN","5","2026","Regular","ali","GPS BANDI SEERAN","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24503","HARIPUR","SIRYA","5","2026","Regular","ali","GPS BATRASI","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24525","HARIPUR","PANDAK","5","2026","Regular","ali","GPS CENTERIAL JAIL SAP","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24802","HARIPUR","REHANA","5","2026","Regular","ali","GPS PIR KOT","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24813","HARIPUR","PIND KAMAL KHAN","5","2026","Regular","ali","GPS RARRA","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24701","HARIPUR","SIRYA","5","2026","Regular","ali","GPS ISLAMPUR","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24880","HARIPUR","KHOLIAN BALA","5","2026","Regular","ali","GPS TORU DHOKE","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","28201","HARIPUR","LADAR MANG","5","2026","Regular","ali","GPS KARLAKIAN","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","35370","HARIPUR","REHANA","5","2026","Regular","ali","GHSS NOORDI","Boys","Higher Secondary","Summer"
"muhammad.ali.haripur","dmo.haripur","37125","HARIPUR","SHAH MAQSOOD","5","2026","Regular","ali","GMS SHAH MAQSOOD","Boys","Middle","Summer"
"muhammad.ali.haripur","dmo.haripur","40186","HARIPUR","LADAR MANG","5","2026","Regular","ali","GMS HALL JADHAL","Boys","Middle","Summer"
"muhammad.ali.haripur","dmo.haripur","35337","HARIPUR","LADAR MANG","5","2026","Regular","ali","GHS CHANTRI","Boys","High","Summer"
"muhammad.ali.haripur","dmo.haripur","17438","HARIPUR","LADAR MANG","5","2026","Regular","ali","GPS HAL JUDAL","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","17589","HARIPUR","LADAR MANG","5","2026","Regular","ali","GPS KUND KALOO KHAN","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24528","HARIPUR","LADAR MANG","5","2026","Regular","ali","GPS CHAINTRI","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24597","HARIPUR","PIND KAMAL KHAN","5","2026","Regular","ali","GPS GAL HAM","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","24644","HARIPUR","REHANA","5","2026","Regular","ali","GPS JAMA NOORDI MAIRA","Boys","Primary","Summer"
"muhammad.ali.haripur","dmo.haripur","25036","HARIPUR","LADAR MANG","5","2026","Regular","ali","GMPS THATHI DALRI","Boys","Mosque","Summer"
"muhammad.faizan.haripur","dmo.haripur","24440","HARIPUR","KHALABAT","5","2026","Regular","faizan","GPS KTS NO.1 SECTOR NO.3","Boys","Primary","Summer"
"muhammad.faizan.haripur","dmo.haripur","24486","HARIPUR","JATTI PIND","5","2026","Regular","faizan","GPS BAN GORUM ALOOLI","Boys","Primary","Summer"
"muhammad.faizan.haripur","dmo.haripur","24517","HARIPUR","DHEENDHA","5","2026","Regular","faizan","GPS BHORA BANDA","Boys","Primary","Summer"
"muhammad.faizan.haripur","dmo.haripur","24653","HARIPUR","BEER","5","2026","Regular","faizan","GPS KACHHI","Boys","Primary","Summer"
"muhammad.faizan.haripur","dmo.haripur","33292","HARIPUR","KALINGER","5","2026","Regular","faizan","GHS JAM","Boys","High","Summer"
"muhammad.faizan.haripur","dmo.haripur","33294","HARIPUR","BEER","5","2026","Regular","faizan","GHS KACHI","Boys","High","Summer"
"muhammad.faizan.haripur","dmo.haripur","35331","HARIPUR","LADAR MANG","5","2026","Regular","faizan","GHS BADHORA","Boys","High","Summer"
"muhammad.faizan.haripur","dmo.haripur","24601","HARIPUR","KALINGER","5","2026","Regular","faizan","GPS GANDAF","Boys","Primary","Summer"
"muhammad.faizan.haripur","dmo.haripur","24665","HARIPUR","KALINGER","5","2026","Regular","faizan","GPS KALINJAR NO.1","Boys","Primary","Summer"
"muhammad.faizan.haripur","dmo.haripur","24816","HARIPUR","LADAR MANG","5","2026","Regular","faizan","GPS ROH","Boys","Primary","Summer"
"muhammad.faizan.haripur","dmo.haripur","24633","HARIPUR","HATTAR","5","2026","Regular","faizan","GPS HATTAR","Boys","Primary","Summer"
"muhammad.faizan.haripur","dmo.haripur","28208","HARIPUR","LADAR MANG","5","2026","Regular","faizan","GPS MERA KHARO","Boys","Primary","Summer"
"muhammad.faizan.haripur","dmo.haripur","33325","HARIPUR","KALINGER","5","2026","Regular","faizan","GMS SWAR MAIRA","Boys","Middle","Summer"
"muhammad.faizan.haripur","dmo.haripur","35362","HARIPUR","LADAR MANG","5","2026","Regular","faizan","GHS KARIPALIAN","Boys","High","Summer"
"muhammad.faizan.haripur","dmo.haripur","36552","HARIPUR","TURBELA","5","2026","Regular","faizan","GCMHS T.T.SHIP (TARBELA TOWNSHIP)","Boys","High","Summer"
"muhammad.faizan.haripur","dmo.haripur","17725","HARIPUR","LADAR MANG","5","2026","Regular","faizan","GPS SAIJPUR","Boys","Primary","Summer"
"muhammad.faizan.haripur","dmo.haripur","24502","HARIPUR","DHEENDHA","5","2026","Regular","faizan","GPS BASSO MAIRA","Boys","Primary","Summer"
"muhammad.faizan.haripur","dmo.haripur","24529","HARIPUR","KALINGER","5","2026","Regular","faizan","GPS CHAJJAKA","Boys","Primary","Summer"
"muhammad.faizan.haripur","dmo.haripur","24532","HARIPUR","BEER","5","2026","Regular","faizan","GPS CHUKHAI","Boys","Primary","Summer"
"muhammad.faizan.haripur","dmo.haripur","24618","HARIPUR","PANDAK","5","2026","Regular","faizan","GPS GHER KHAN","Boys","Primary","Summer"
"muhammad.faizan.haripur","dmo.haripur","24760","HARIPUR","KALINGER","5","2026","Regular","faizan","GPS MURAD PUR","Boys","Primary","Summer"
"muhammad.faizan.haripur","dmo.haripur","24806","HARIPUR","DHEENDHA","5","2026","Regular","faizan","GPS QAZIAN","Boys","Primary","Summer"
"muhammad.faizan.haripur","dmo.haripur","24873","HARIPUR","KOTEHRA","5","2026","Regular","faizan","GPS THALIKOT","Boys","Primary","Summer"
"muhammad.faizan.haripur","dmo.haripur","24996","HARIPUR","DHEENDHA","5","2026","Regular","faizan","GPS PAHDANA","Boys","Primary","Summer"
"muhammad.faizan.haripur","dmo.haripur","30175","HARIPUR","LADAR MANG","5","2026","Regular","faizan","GPS LATIF ABAD","Boys","Primary","Summer"
"muhammad.faizan.haripur","dmo.haripur","33328","HARIPUR","KOTEHRA","5","2026","Regular","faizan","GHS THALIKOT","Boys","High","Summer"
"muhammad.faizan.haripur","dmo.haripur","24554","HARIPUR","DHEENDHA","5","2026","Regular","faizan","GPS CHOHAR SHARIF","Boys","Primary","Summer"
